ReservationID,HotelID,CustomerID,RoomID,ResNumAdult,ResNumChild,ResRequest,ResCheckIn,ResCheckOut, ResDayRate , ResDeposite , ResFoodCharge , ResPetCharge , ResLateCharge , ResDamageCharge 
,2,73,84,2,0,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,8/30/2022 4:47,9/5/2022 19:41,791.66,325.69,0,0,0,0
,1,406,4,1,0,Fusce consequat. Nulla nisl. Nunc nisl.,8/30/2022 5:30,9/2/2022 3:42,1452.09,240.48,0,0,0,0
,5,171,165,2,0,none,8/30/2022 7:29,9/8/2022 13:39,1133.72,431.04,176.33,334.88,132.84,0
,5,565,131,3,0,Curabitur in libero ut massa volutpat convallis.,8/30/2022 7:46,9/10/2022 19:07,418.98,435.54,0,0,0,0
,7,493,201,2,5,Suspendisse accumsan tortor quis turpis.,8/30/2022 8:10,9/1/2022 15:47,744.78,444.89,0,0,0,0
,3,198,29,4,0,Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus.,8/30/2022 8:48,9/7/2022 10:12,431.07,480.1,0,0,0,0
,7,560,186,6,3,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,8/30/2022 11:17,9/2/2022 14:17,1588.27,290.22,0,0,0,0
,5,522,107,6,0,Nulla ut erat id mauris vulputate elementum. Nullam varius.,8/30/2022 12:15,8/31/2022 15:39,991.82,469.55,0,0,0,0
,7,93,90,2,1,Suspendisse potenti. Nullam porttitor lacus at turpis.,8/30/2022 12:25,9/4/2022 12:48,538.8,396.56,0,0,0,0
,4,275,142,2,1,none,8/30/2022 13:17,9/8/2022 20:34,716.88,470.06,0,0,0,0
,7,444,172,7,2,none,8/30/2022 17:46,9/11/2022 10:39,1179.93,370.6,0,0,0,0
,2,449,65,4,0,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.,8/30/2022 20:18,9/10/2022 22:33,580.68,218.55,0,0,86.95,0
,2,257,80,5,1,none,8/30/2022 21:12,9/12/2022 18:49,400.39,328.15,0,0,82.39,0
,7,278,189,7,0,none,8/30/2022 22:23,9/7/2022 5:39,641.26,386.88,0,0,0,0
,4,370,202,6,4,none,8/30/2022 23:40,9/8/2022 18:49,1072.06,496.77,0,0,0,0
,8,103,192,2,0,none,8/31/2022 1:19,8/31/2022 13:02,1371.85,440.16,0,0,0,0
,5,159,76,6,0,none,8/31/2022 2:47,9/7/2022 0:59,954.38,348.44,0,0,0,0
,3,353,79,2,0,Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede venenatis non sodales sed tincidunt eu felis. Fusce posuere felis sed lacus.,8/31/2022 3:24,9/7/2022 5:51,529.61,304.24,202.85,0,0,0
,1,660,69,6,0,none,8/31/2022 3:52,9/2/2022 17:29,1234.67,478.37,0,0,0,0
,2,446,95,2,0,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,8/31/2022 4:23,9/3/2022 17:35,710.88,267.85,0,0,0,0
,1,666,31,7,0,none,8/31/2022 4:31,9/12/2022 15:47,1320.78,352.68,624.32,0,0,0
,5,15,144,6,0,none,8/31/2022 4:59,9/11/2022 22:32,980.28,247.27,0,0,0,0
,4,597,68,6,0,none,8/31/2022 10:34,9/3/2022 12:21,701.68,479.82,0,0,131.83,0
,6,216,27,6,0,Suspendisse accumsan tortor quis turpis.,8/31/2022 11:12,9/1/2022 19:29,286.32,493.54,0,0,0,0
,7,225,21,7,0,Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo.,8/31/2022 12:41,9/1/2022 9:05,696.12,281.55,0,0,0,0
,1,452,107,1,0,none,8/31/2022 13:19,9/11/2022 6:25,1311.24,235.15,38.42,0,0,0
,2,603,92,2,5,none,8/31/2022 13:32,9/11/2022 1:41,1316.38,440.5,0,0,0,0
,8,585,60,4,0,none,8/31/2022 15:47,9/7/2022 12:58,759.45,419,0,0,0,0
,1,294,189,6,0,none,8/31/2022 17:12,9/7/2022 0:08,888.96,492.32,286.89,0,0,0
,6,165,28,4,4,In quis justo.,8/31/2022 18:23,9/13/2022 15:35,1565.19,294.9,0,238.19,0,0
,1,499,4,5,0,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,8/31/2022 18:30,9/11/2022 16:18,1281.71,375.54,0,448.97,0,0
,1,43,175,7,5,none,8/31/2022 19:21,9/6/2022 20:00,385.02,311.33,0,0,0,0
,3,42,51,6,0,none,8/31/2022 20:59,9/9/2022 23:57,1443.14,238.22,0,0,0,0
,2,595,49,7,0,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.,8/31/2022 21:31,9/8/2022 16:26,721.01,495.75,387.02,0,0,0
,6,565,28,6,1,none,8/31/2022 21:46,9/6/2022 0:46,574.88,263.73,451.74,0,0,0
,4,87,83,2,0,none,8/31/2022 22:45,9/10/2022 15:49,1021.74,379.92,79.57,0,0,0
,4,328,109,1,0,none,9/1/2022 1:53,9/7/2022 14:19,1413.91,390.73,0,0,0,0
,5,291,18,5,0,none,9/1/2022 2:09,9/13/2022 0:08,256.54,420.92,14.37,0,142.28,0
,4,557,74,5,0,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,9/1/2022 3:55,9/1/2022 20:11,1590.13,250.83,0,0,141.6,0
,8,570,169,2,0,none,9/1/2022 4:54,9/7/2022 13:44,204.16,278.26,0,0,0,0
,6,176,60,3,0,Nulla ut erat id mauris vulputate elementum.,9/1/2022 7:20,9/13/2022 20:42,498.18,320.23,0,0,0,0
,4,614,177,2,0,none,9/1/2022 9:05,9/11/2022 12:34,1196.52,266.08,0,0,81.02,0
,6,190,33,4,0,Proin eu mi.,9/1/2022 9:56,9/5/2022 19:35,769.3,390.54,0,0,0,0
,7,197,26,5,0,none,9/1/2022 10:37,9/6/2022 9:38,640.48,294.05,30.58,0,0,0
,7,238,157,1,2,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,9/1/2022 10:42,9/4/2022 14:31,1479.79,200.65,364.26,0,0,0
,4,532,228,1,2,Nunc purus. Phasellus in felis.,9/1/2022 11:37,9/12/2022 23:51,1472.66,270.91,661.24,0,0,0
,1,363,105,5,3,none,9/1/2022 12:58,9/1/2022 23:04,1295.96,451.9,0,0,0,0
,1,409,162,1,0,none,9/1/2022 15:05,9/13/2022 13:01,379.3,255.57,289.67,0,141.61,0
,3,318,150,4,0,Ut tellus.,9/1/2022 15:54,9/6/2022 18:33,752.71,490.07,535.29,0,0,0
,8,651,210,4,0,none,9/1/2022 15:59,9/2/2022 9:09,916.38,493.31,0,0,0,0
,8,638,120,4,0,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,9/1/2022 17:00,9/2/2022 15:08,1075.03,299.23,0,0,0,0
,3,496,41,3,3,none,9/1/2022 19:51,9/6/2022 14:20,939.21,499.86,0,0,0,0
,3,665,27,7,0,none,9/1/2022 20:30,9/12/2022 18:15,778.13,404.16,0,0,0,0
,2,140,41,5,0,none,9/2/2022 0:10,9/5/2022 21:44,989.67,402.57,0,0,0,0
,6,325,8,4,0,none,9/2/2022 0:22,9/2/2022 14:38,458.51,266.93,0,0,0,0
,3,149,110,4,0,none,9/2/2022 0:30,9/10/2022 21:33,1200.41,393.1,630.61,0,0,0
,1,162,56,5,0,none,9/2/2022 0:33,9/5/2022 14:23,1347,444.05,0,0,0,0
,3,4,120,2,4,none,9/2/2022 1:24,9/12/2022 19:24,1401.57,495.75,73.43,0,86.39,0
,1,546,16,7,0,none,9/2/2022 1:30,9/13/2022 18:12,964.06,351.15,136.6,403.35,0,0
,6,608,10,1,0,none,9/2/2022 2:58,9/11/2022 2:42,1385.42,294.48,0,0,129.58,0
,2,152,70,3,3,Etiam pretium iaculis justo.,9/2/2022 2:58,9/5/2022 20:11,1517.65,264.43,0,0,0,0
,1,325,3,7,5,none,9/2/2022 4:01,9/2/2022 12:50,1253.14,421.57,0,0,122.07,0
,6,207,37,6,0,none,9/2/2022 4:49,9/4/2022 6:16,1572.4,424.8,0,0,0,0
,1,28,189,3,0,none,9/2/2022 4:51,9/12/2022 20:48,349.59,273.12,0,0,0,0
,5,375,188,7,0,none,9/2/2022 5:02,9/14/2022 9:04,326.67,337.19,0,0,0,0
,2,20,14,7,0,none,9/2/2022 5:13,9/5/2022 6:37,282.3,365.37,506.17,0,123.4,0
,7,372,35,6,0,Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est.,9/2/2022 5:14,9/8/2022 11:43,1035.42,338.07,0,0,0,0
,7,465,215,2,0,Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,9/2/2022 5:56,9/4/2022 15:16,1076.18,385.9,0,0,141.95,0
,2,97,75,3,0,none,9/2/2022 7:21,9/9/2022 10:55,939.83,279.5,0,0,0,0
,6,593,32,1,5,Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi.,9/2/2022 9:13,9/10/2022 16:47,980.77,332.36,433.54,0,96.75,0
,5,588,114,6,0,Integer ac neque.,9/2/2022 10:08,9/4/2022 5:17,938.01,237.25,292.95,0,0,0
,3,503,120,2,0,none,9/2/2022 10:27,9/2/2022 15:30,700.43,305.93,0,0,0,0
,3,285,28,1,2,none,9/2/2022 11:41,9/5/2022 10:32,1003.11,256.45,0,0,0,0
,8,492,28,5,0,none,9/2/2022 12:06,9/8/2022 20:55,1526.55,353.34,367.55,0,0,0
,3,249,136,7,0,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,9/2/2022 14:08,9/6/2022 3:43,949.06,378.02,0,0,0,0
,3,70,22,7,0,Quisque arcu libero rutrum ac lobortis vel dapibus at diam.,9/2/2022 16:10,9/9/2022 7:13,237.12,376.61,242.28,0,0,0
,2,622,83,2,5,none,9/2/2022 17:00,9/5/2022 3:17,557.68,423.85,0,0,0,0
,8,332,242,5,0,Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa.,9/2/2022 18:09,9/15/2022 15:36,766.87,260.89,89.12,0,0,0
,6,233,49,6,0,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,9/2/2022 20:09,9/11/2022 5:06,520.07,338.13,0,0,0,0
,8,135,172,1,0,none,9/2/2022 20:13,9/10/2022 18:00,355.58,376.74,0,0,0,0
,8,294,93,5,0,none,9/2/2022 20:22,9/12/2022 23:02,988.24,421.13,21.42,0,0,0
,2,184,20,7,0,none,9/2/2022 20:27,9/4/2022 15:42,778.12,375.1,149.64,0,0,0
,1,90,127,2,0,Integer ac neque. Duis bibendum.,9/2/2022 20:42,9/3/2022 8:46,1549.8,432.59,0,0,0,0
,5,311,191,1,0,Morbi a ipsum. Integer a nibh. In quis justo.,9/2/2022 20:53,9/13/2022 14:50,1149.35,387.89,167.5,0,0,0
,8,298,81,4,2,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,9/2/2022 21:16,9/5/2022 19:01,735.78,298.85,0,0,131.7,0
,6,637,56,5,0,none,9/2/2022 21:17,9/10/2022 3:04,437,405.76,0,0,0,0
,6,396,43,2,0,Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,9/3/2022 0:27,9/8/2022 2:46,1332.95,342.33,0,0,128.28,0
,6,651,34,2,0,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo sollicitudin ut suscipit a feugiat et eros. Vestibulum ac est lacinia nisi venenatis tristique.,9/3/2022 2:17,9/9/2022 22:38,524.25,311.78,0,0,0,0
,3,232,76,7,0,Donec odio justo sollicitudin ut suscipit a feugiat et eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.,9/3/2022 2:20,9/7/2022 3:38,1105.53,205.23,0,468.53,0,0
,5,88,143,6,0,none,9/3/2022 4:48,9/5/2022 12:51,927.92,471.18,0,0,0,0
,4,645,62,3,3,none,9/3/2022 5:01,9/12/2022 5:21,1174.69,204.72,152.58,0,0,0
,5,24,72,1,5,none,9/3/2022 6:32,9/6/2022 6:50,827.74,421.09,481.43,0,0,0
,6,610,21,1,0,Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat.,9/3/2022 7:16,9/15/2022 11:03,1460.44,456.33,0,0,0,0
,6,591,46,5,0,none,9/3/2022 7:19,9/14/2022 4:57,1082.1,401.77,0,0,79.59,0
,8,89,227,3,0,none,9/3/2022 8:38,9/8/2022 22:41,253.15,376.6,0,0,0,0
,6,632,43,6,0,none,9/3/2022 8:42,9/15/2022 11:37,795.85,374.65,0,0,104.33,0
,3,185,82,5,0,none,9/3/2022 13:25,9/12/2022 6:20,512.42,470.66,0,0,0,0
,6,458,33,4,4,none,9/3/2022 14:08,9/11/2022 9:12,1574.97,418.82,0,189.5,0,0
,5,485,60,3,5,none,9/3/2022 14:27,9/15/2022 10:11,828.63,308.85,0,0,0,0
,4,348,26,3,0,none,9/3/2022 14:41,9/8/2022 13:35,535.66,298.84,136.88,470.93,0,0
,3,131,86,2,0,none,9/3/2022 16:06,9/4/2022 10:01,375.63,352.09,280.32,0,0,0
,8,561,244,5,0,none,9/3/2022 16:39,9/12/2022 15:19,604.82,228.65,553.52,0,0,0
,5,54,23,1,0,none,9/3/2022 16:54,9/9/2022 4:35,881.13,230.12,0,0,0,0
,4,594,48,5,0,none,9/3/2022 19:29,9/15/2022 14:42,1468.21,448.98,0,0,0,0
,8,123,223,1,0,none,9/3/2022 19:57,9/8/2022 2:51,708.75,436.31,0,0,0,0
,7,562,117,4,5,none,9/3/2022 20:27,9/7/2022 4:32,269.71,407.52,0,0,122.49,0
,5,131,225,2,0,Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis.,9/3/2022 20:58,9/15/2022 19:01,994.25,325.58,0,0,0,0
,2,513,17,6,5,none,9/3/2022 21:12,9/16/2022 20:01,1441.74,443.43,467,0,0,0
,4,152,37,6,0,none,9/3/2022 23:34,9/9/2022 8:48,330.4,388.51,674.81,0,0,0
,5,429,16,5,2,none,9/3/2022 23:42,9/11/2022 19:31,384.96,247.42,404.87,439.52,0,0
,7,105,179,6,0,Donec odio justo sollicitudin ut suscipit a feugiat et eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.,9/4/2022 0:21,9/13/2022 12:15,740.76,459.31,0,0,96.34,0
,5,322,106,4,1,none,9/4/2022 0:27,9/9/2022 3:51,764.62,482.12,567,322.46,0,0
,6,196,51,1,2,none,9/4/2022 1:04,9/9/2022 23:49,716.36,303.39,0,0,0,0
,5,542,26,1,1,none,9/4/2022 1:05,9/8/2022 7:12,1105.57,458.76,0,0,0,0
,1,359,159,5,0,Etiam justo. Etiam pretium iaculis justo.,9/4/2022 2:31,9/11/2022 4:20,1384.33,456.46,562.96,0,0,0
,3,391,84,3,0,none,9/4/2022 4:10,9/9/2022 1:41,967.25,300.63,0,0,0,0
,7,69,113,3,0,Cras pellentesque volutpat dui.,9/4/2022 6:15,9/14/2022 3:26,1395.54,440.13,76.99,0,75.36,0
,6,237,46,3,0,Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est.,9/4/2022 6:37,9/12/2022 20:56,386.71,281.25,0,0,0,0
,4,5,189,3,3,none,9/4/2022 6:53,9/11/2022 0:05,156.66,246.07,0,0,0,0
,2,186,88,6,0,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,9/4/2022 7:04,9/12/2022 21:36,513.37,363.42,0,0,0,0
,6,411,25,1,0,none,9/4/2022 8:02,9/12/2022 8:08,1239.02,211.83,0,0,0,0
,2,79,43,2,0,Etiam justo.,9/4/2022 8:13,9/12/2022 22:15,637.37,216.61,0,0,102.25,0
,3,493,66,4,0,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,9/4/2022 8:15,9/12/2022 2:11,1339.27,454.93,505.84,0,140.56,0
,4,562,159,5,0,none,9/4/2022 9:19,9/12/2022 19:39,1177.81,208.81,0,0,0,0
,8,453,6,3,0,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,9/4/2022 9:45,9/16/2022 15:56,990.77,466.85,0,0,0,0
,1,390,176,4,0,none,9/4/2022 10:18,9/15/2022 0:58,573.4,230.57,323.43,0,0,0
,1,164,97,1,0,none,9/4/2022 11:53,9/11/2022 12:20,384.25,383.24,558.12,0,0,0
,5,59,146,5,0,none,9/4/2022 12:12,9/5/2022 16:50,1469.51,424.64,75.52,0,81.67,0
,2,196,77,7,0,none,9/4/2022 15:19,9/10/2022 14:10,408.53,216.1,163.6,355.02,96.79,0
,4,532,74,3,3,Suspendisse ornare consequat lectus.,9/4/2022 17:43,9/11/2022 4:55,1523.11,201.97,257.23,0,0,0
,3,610,93,1,0,none,9/4/2022 18:18,9/6/2022 9:21,365.04,495.5,0,0,0,0
,5,308,92,5,0,none,9/4/2022 19:22,9/13/2022 10:36,764.69,236.37,0,0,0,0
,2,306,88,6,0,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.,9/4/2022 20:35,9/5/2022 22:13,428.26,217.54,0,173.35,0,0
,1,67,65,5,0,none,9/4/2022 20:37,9/17/2022 0:47,440.34,314.31,0,0,0,0
,4,131,119,3,0,Duis mattis egestas metus. Aenean fermentum.,9/4/2022 22:41,9/17/2022 8:29,154.84,350.16,475.85,451.45,0,0
,7,533,146,2,0,none,9/4/2022 23:59,9/17/2022 13:24,946.5,462.96,328.04,0,0,0
,1,135,173,2,0,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,9/5/2022 0:28,9/7/2022 2:03,503.48,346.95,646.17,258.95,0,0
,1,11,81,7,0,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.,9/5/2022 3:39,9/8/2022 22:20,543.61,315.19,0,0,98.89,0
,1,184,42,7,0,Nulla tellus.,9/5/2022 3:43,9/15/2022 13:48,165.34,477.6,0,0,134.42,0
,5,640,51,2,2,none,9/5/2022 3:58,9/14/2022 13:37,849.51,269.29,0,0,0,0
,5,508,70,1,0,Curabitur in libero ut massa volutpat convallis.,9/5/2022 4:02,9/5/2022 6:02,1017.27,358.65,266.77,0,0,0
,6,149,16,1,0,none,9/5/2022 5:13,9/6/2022 12:02,767.67,481.82,651.35,0,0,0
,8,265,186,2,0,Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus.,9/5/2022 6:25,9/5/2022 21:58,1524.88,307.18,11.86,0,0,0
,5,378,143,5,0,none,9/5/2022 6:42,9/17/2022 6:03,1020.12,231.78,0,0,0,0
,7,94,1,2,0,Nullam molestie nibh in lectus.,9/5/2022 7:09,9/14/2022 16:24,555.35,244.51,0,0,0,0
,7,603,124,3,0,none,9/5/2022 7:46,9/17/2022 7:44,1328.89,404.18,569.48,0,0,0
,2,576,89,5,2,none,9/5/2022 8:26,9/11/2022 5:36,212.61,472.19,0,0,0,0
,5,218,230,4,0,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,9/5/2022 9:35,9/6/2022 12:26,466.52,400.71,0,0,0,0
,4,617,149,3,0,Nulla ac enim.,9/5/2022 10:01,9/5/2022 19:08,1499.63,338.58,0,287.15,84.51,0
,1,231,28,4,0,none,9/5/2022 10:58,9/14/2022 14:13,1245.94,274.07,0,0,0,781.03
,6,254,21,6,0,Phasellus sit amet erat.,9/5/2022 12:23,9/13/2022 15:03,1416.07,477.5,0,0,118.99,0
,1,135,154,6,4,none,9/5/2022 12:44,9/10/2022 14:27,1333.43,418,0,0,0,0
,6,29,26,3,0,none,9/5/2022 13:05,9/12/2022 19:45,1385.7,382.75,0,0,0,0
,7,89,147,2,0,none,9/5/2022 13:33,9/11/2022 13:18,970.32,201.89,0,0,0,0
,4,375,106,1,0,none,9/5/2022 14:14,9/18/2022 10:39,600.1,383.11,0,321.51,0,310.99
,3,587,150,3,4,none,9/5/2022 15:03,9/11/2022 18:05,435.55,458.92,163.87,0,0,0
,7,291,200,7,0,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc.,9/5/2022 15:04,9/9/2022 7:16,1310.09,457.84,0,0,0,0
,2,417,57,7,0,none,9/5/2022 15:10,9/12/2022 14:37,246.08,281.31,0,0,0,0
,7,403,210,5,0,none,9/5/2022 16:13,9/17/2022 23:23,1161.43,369.52,0,0,0,0
,4,533,81,5,0,none,9/5/2022 18:26,9/15/2022 4:44,1297.59,244.85,0,0,0,461.3
,5,90,140,6,0,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo sollicitudin ut suscipit a feugiat et eros.,9/5/2022 19:19,9/9/2022 4:08,802.49,462.34,0,0,0,0
,5,310,191,1,0,none,9/5/2022 19:26,9/17/2022 19:14,399.09,203.07,528.06,0,0,0
,8,342,11,6,1,Donec dapibus. Duis at velit eu est congue elementum.,9/5/2022 19:35,9/17/2022 4:21,549.66,420.14,0,0,0,0
,3,537,121,5,0,none,9/5/2022 21:24,9/14/2022 10:28,192.36,266.17,43.36,0,0,0
,6,109,65,3,0,none,9/6/2022 3:17,9/12/2022 4:02,1048.93,493.92,0,0,0,0
,3,159,91,2,0,Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,9/6/2022 4:45,9/11/2022 7:14,379.3,293.29,0,0,0,0
,2,511,85,1,4,none,9/6/2022 5:25,9/14/2022 23:09,497.27,379.44,0,0,0,0
,1,564,31,3,0,none,9/6/2022 6:03,9/10/2022 11:00,655.35,377.83,236.58,0,0,0
,5,616,230,6,0,none,9/6/2022 7:34,9/19/2022 7:03,1227.45,343.07,0,0,0,0
,5,385,243,2,0,none,9/6/2022 8:49,9/14/2022 18:57,1381.54,294.07,0,365.28,0,0
,7,454,95,7,0,none,9/6/2022 11:16,9/8/2022 1:33,745.59,443.33,282.02,0,0,0
,3,238,63,2,0,Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,9/6/2022 11:50,9/14/2022 1:03,352.68,478.2,0,0,0,0
,2,151,27,3,0,none,9/6/2022 12:03,9/6/2022 20:47,348.55,328.63,0,0,0,0
,8,259,242,1,0,none,9/6/2022 12:05,9/14/2022 9:55,956.89,384.84,0,0,131.66,0
,2,374,101,4,0,none,9/6/2022 15:01,9/10/2022 17:03,370.09,427.37,0,0,147.61,0
,2,520,92,1,0,Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,9/6/2022 15:57,9/14/2022 0:57,1493.58,397.95,0,0,120.95,0
,2,126,2,6,2,Nulla suscipit ligula in lacus.,9/6/2022 16:05,9/12/2022 15:34,1492.12,471.72,0,0,0,0
,2,539,123,1,0,Vestibulum sed magna at nunc commodo placerat.,9/6/2022 22:09,9/12/2022 11:50,307.95,333.28,0,0,0,0
,5,183,35,7,3,none,9/6/2022 22:30,9/10/2022 8:48,1554.83,280.15,152.72,0,0,0
,3,592,8,5,0,none,9/7/2022 0:01,9/13/2022 22:32,467.08,239,0,0,0,0
,8,535,158,5,1,none,9/7/2022 0:31,9/18/2022 12:31,615.07,319.11,0,0,0,0
,8,546,48,2,0,Nulla facilisi.,9/7/2022 1:41,9/12/2022 14:55,1157.47,387.73,331.26,0,129.48,0
,4,246,42,7,0,none,9/7/2022 2:40,9/7/2022 4:12,888.5,309.78,0,431.14,0,0
,7,283,147,7,1,none,9/7/2022 2:43,9/10/2022 8:59,1288.86,249.9,17.68,0,0,0
,7,45,49,2,0,none,9/7/2022 4:27,9/9/2022 7:22,1595.1,432.68,0,0,0,0
,6,246,41,6,0,none,9/7/2022 4:55,9/17/2022 2:29,523.13,415.19,0,0,0,0
,6,46,68,4,3,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,9/7/2022 7:06,9/13/2022 13:31,1423.81,258.51,0,0,116.55,0
,7,572,114,4,0,none,9/7/2022 8:17,9/8/2022 12:24,596.42,411.13,443.61,0,0,0
,2,355,103,4,0,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,9/7/2022 8:56,9/10/2022 23:55,947.18,359.18,540.82,222.86,0,0
,3,644,86,2,0,none,9/7/2022 10:30,9/12/2022 16:01,840.8,444.9,0,0,0,0
,7,273,186,6,0,none,9/7/2022 10:32,9/16/2022 3:23,894.34,320.32,52.53,0,0,0
,5,268,184,1,1,none,9/7/2022 10:33,9/16/2022 23:06,558.74,423.26,0,0,146.57,0
,7,82,207,5,4,none,9/7/2022 14:01,9/18/2022 5:39,641.45,428.66,201.62,0,0,0
,6,435,63,5,0,none,9/7/2022 14:22,9/20/2022 1:40,761.14,280.1,495.25,0,0,0
,4,186,199,4,0,none,9/7/2022 17:23,9/17/2022 12:01,1460.28,335.47,650.04,0,0,0
,4,317,146,3,0,none,9/7/2022 18:51,9/7/2022 22:32,164.12,363.71,0,0,77.52,0
,1,445,33,1,5,none,9/7/2022 19:32,9/20/2022 12:34,640.19,341.92,0,0,0,0
,4,568,69,2,0,none,9/7/2022 20:49,9/9/2022 9:30,1483.14,497.48,625.83,0,0,0
,7,367,116,7,0,Praesent blandit lacinia erat.,9/7/2022 21:13,9/13/2022 15:41,1430.35,242.38,302.35,0,0,0
,1,486,166,4,0,Cras in purus eu magna vulputate luctus.,9/7/2022 22:18,9/10/2022 6:04,1462.82,320.29,0,0,0,0
,6,91,31,2,5,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo.,9/7/2022 23:03,9/10/2022 9:58,711.33,469.77,0,0,108.22,0
,4,578,9,4,0,Integer ac neque.,9/8/2022 0:02,9/9/2022 7:42,709.28,429.03,0,0,0,0
,8,22,56,3,0,none,9/8/2022 0:26,9/9/2022 12:32,1531.23,256.83,0,0,0,0
,3,165,48,2,0,none,9/8/2022 3:06,9/18/2022 8:34,1089.45,239.31,0,0,0,0
,7,559,153,5,0,Etiam vel augue. Vestibulum rutrum rutrum neque.,9/8/2022 5:19,9/12/2022 19:29,349.66,349.32,0,0,0,1291.86
,7,335,43,5,1,none,9/8/2022 5:40,9/19/2022 4:32,1279.14,213.4,0,0,0,0
,1,98,129,4,4,In sagittis dui vel nisl. Duis ac nibh.,9/8/2022 7:01,9/17/2022 12:45,1466.97,449.48,0,0,0,0
,3,137,113,1,0,none,9/8/2022 9:38,9/11/2022 6:33,856.12,315.11,0,0,0,0
